"icd_code","icd_name","yll_cause","yll_cause_name","cause_outline","GUC","male","female","yll_amin","yll_amax"
"079","Viral and chlamydial infection in conditions classified elsewhere and of unspecified site","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0790","Adenovirus infection in conditions classified elsewhere and of unspecified site","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0791","Echo virus infection in conditions classified elsewhere and of unspecified site","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0792","Coxsackie virus infection in conditions classified elsewhere and of unspecified site","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0793","Rhinovirus infection in conditions classified elsewhere and of unspecified site","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0794","Human papillomavirus in conditions classified elsewhere and of unspecified site","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0795","Retrovirus in conditions classified elsewhere and of unspecified site","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"07950","Retrovirus, unspecified","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"07951","Human T-cell lymphotrophic virus, type I [HTLV-I]","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"07952","Human T-cell lymphotrophic virus, type II [HTLV-II]","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"07953","Human immunodeficiency virus, type 2 [HIV-2]","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"07959","Other specified retrovirus","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0796","Respiratory syncytial virus (RSV)","lri_flu","Influenza","A.02.02.01","A.02.02","1","1",0,200
"0797","","infectious","Other unspecified infectious diseases","A.05.10.00","A.05","1","1",0,200
"0798","Other specified viral and chlamydial infections","_gc","Garbage Code","GC","GC01","1","1",0,200
"07981","Hantavirus infection","_gc","Garbage Code","GC","GC01","1","1",0,200
"07982","SARS-associated coronavirus","_gc","Garbage Code","GC","GC01","1","1",0,200
"07983","Parvovirus B19","_gc","Garbage Code","GC","GC01","1","1",0,200
"07988","Other specified chlamydial infection","_gc","Garbage Code","GC","GC01","1","1",0,200
"07989","Other specified viral infection","_gc","Garbage Code","GC","GC01","1","1",0,200
"0799","Unspecified viral and chlamydial infections","_gc","Garbage Code","GC","GC01","1","1",0,200
"07998","Unspecified chlamydial infection","_gc","Garbage Code","GC","GC01","1","1",0,200
"07999","Unspecified viral infection","_gc","Garbage Code","GC","GC01","1","1",0,200
"080","Louse-borne (epidemic) typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0800","","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0802","Louse-borne [epidemic] typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0805","Louse-borne [epidemic] typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0807","Louse-borne [epidemic] typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0808","Louse-borne [epidemic] typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"081","Other typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0810","Murine (endemic) typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0811","Brill's disease","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0812","Scrub typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0813","Scrub typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0815","Scrub typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0816","Scrub typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0819","Typhus, unspecified","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"082","Tick-borne rickettsioses","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0820","Spotted fevers","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0821","Boutonneuse fever","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0822","North Asian tick fever","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0823","Queensland tick typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0824","Ehrlichiosis","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"08240","Tick-borne rickettsioses unspecified","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"08241","Tick-borne rickettsioses chafeensis [E. chafeensis]","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"08249","Other ehrlichiosis","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0825","Queensland tick typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0827","Queensland tick typhus","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0828","Other specified tick-borne rickettsioses","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0829","Tick-borne rickettsiosis, unspecified","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"083","Other rickettsioses","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0830","Q fever","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0831","Trench fever","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0832","Rickettsialpox","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0833","Rickettsialpox","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0836","Rickettsialpox","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0838","Other specified rickettsioses","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0839","Rickettsiosis, unspecified","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"084","Malaria","malaria","Malaria","A.04.01.00","A.04","1","1",0,200
"0840","Falciparum malaria [malignant tertian]","malaria_falciparum","Malaria falciparum","A.04.01.01","A.04","1","1",0.0191780821917808,200
"0841","Vivax malaria [benign tertian]","malaria_vivax","Malaria vivax","A.04.01.02","A.04","1","1",0.0191780821917808,200
"0842","Quartan malaria","malaria_other","Other type and mix form of malaria","A.04.01.03","A.04","1","1",0.0191780821917808,200
"0843","Ovale malaria","malaria_other","Other type and mix form of malaria","A.04.01.03","A.04","1","1",0.0191780821917808,200
"0844","Other malaria","malaria_other","Other type and mix form of malaria","A.04.01.03","A.04","1","1",0.0191780821917808,200
"0845","Mixed malaria","malaria_other","Other type and mix form of malaria","A.04.01.03","A.04","1","1",0.0191780821917808,200
"0846","Malaria unspecified","malaria","Malaria","A.04.01.00","A.04","1","1",0,200
"0847","Induced malaria","malaria_other","Other type and mix form of malaria","A.04.01.03","A.04","1","1",0.0191780821917808,200
"0848","Blackwater fever","malaria_falciparum","Malaria falciparum","A.04.01.01","A.04","1","1",0.0191780821917808,200
"0849","Other pernicious complications of malaria","malaria_other","Other type and mix form of malaria","A.04.01.03","A.04","1","1",0.0191780821917808,200
"085","Leishmaniasis","ntd_leish","Leishmaniasis","A.04.03.00","A.04","1","1",0.0767123287671233,200
"0850","Visceral [kala-azar] leishmaniasis","ntd_leish_visc","Visceral leishmaniasis","A.04.03.01","A.04","1","1",0.0767123287671233,200
"0851","Cutaneous leishmaniasis, urban","ntd_leish","Leishmaniasis","A.04.03.00","A.04","1","1",0.0767123287671233,200
"0852","Cutaneous leishmaniasis, Asian desert","ntd_leish","Leishmaniasis","A.04.03.00","A.04","1","1",0.0767123287671233,200
"0853","Cutaneous leishmaniasis, Ethiopian","ntd_leish","Leishmaniasis","A.04.03.00","A.04","1","1",0.0767123287671233,200
"0854","Cutaneous leishmaniasis, American","ntd_leish","Leishmaniasis","A.04.03.00","A.04","1","1",0.0767123287671233,200
"0855","Mucocutaneous leishmaniasis, (American)","ntd_leish","Leishmaniasis","A.04.03.00","A.04","1","1",0.0767123287671233,200
"0859","Leishmaniasis unspecified","ntd_leish","Leishmaniasis","A.04.03.00","A.04","1","1",0.0767123287671233,200
"086","Trypanosomiasis","ntd_chagas","Chagas disease","A.04.02.00","A.04","1","1",0.0767123287671233,200
"0860","Chagas' disease with heart involvement","ntd_chagas","Chagas disease","A.04.02.00","A.04","1","1",0.0767123287671233,200
"0861","Chagas' disease with other organ involvement","ntd_chagas","Chagas disease","A.04.02.00","A.04","1","1",0.0767123287671233,200
"0862","Chagas' disease without mention of organ involvement","ntd_chagas","Chagas disease","A.04.02.00","A.04","1","1",0.0767123287671233,200
"0863","Gambian trypanosomiasis","ntd_afrtryp","African trypanosomiasis","A.04.04.00","A.04","1","1",1,200
"0864","Rhodesian trypanosomiasis","ntd_afrtryp","African trypanosomiasis","A.04.04.00","A.04","1","1",1,200
"0865","African trypanosomiasis, unspecified","ntd_afrtryp","African trypanosomiasis","A.04.04.00","A.04","1","1",1,200
"0869","Trypanosomiasis unspecified","ntd_chagas","Chagas disease","A.04.02.00","A.04","1","1",0.0767123287671233,200
"087","Relapsing fever","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0870","Relapsing fever louse-borne","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0871","Relapsing fever tick-borne","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0873","Tick-borne","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0879","Relapsing fever unspecified","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"088","Other arthropod-borne diseases","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0880","Bartonellosis","_gc","Garbage Code","GC","GC11","1","1",0,200
"0882","","_gc","Garbage Code","GC","GC11","1","1",0,200
"0883","Bartonellosis","_gc","Garbage Code","GC","GC11","1","1",0,200
"0885","","_gc","Garbage Code","GC","GC11","1","1",0,200
"0887","","_gc","Garbage Code","GC","GC11","1","1",0,200
"0888","Other specified arthropod-borne diseases","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"08881","Lyme Disease","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"08882","Babesiosis","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"08889","Other arthropod-borne diseases other","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"0889","Arthropod-borne disease, unspecified","ntd_other","Other neglected tropical diseases","A.04.20.00","A.04","1","1",0,200
"089","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"089","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"0890","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"0891","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"0892","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"0893","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"0894","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"0895","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"0899","There is not this code in ICD9 site, but we have in this data","_gc","Garbage Code","GC","GC11","1","1",0,200
"090","Congenital syphilis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0900","Early congenital syphilis, symptomatic","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0901","Early congenital syphilis, latent","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0902","Early congenital syphilis, unspecified","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0903","Syphilitic interstitial keratitis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0904","Juvenile neurosyphilis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"09040","Congenital syphilis unspecified","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"09041","Congenital syphilitic encephalitis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"09042","Congenital syphilitic meningitis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"09049","Other juvenile neurosyphilis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0905","Other late congenital syphilis, symptomatic","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0906","Late congenital syphilis, latent","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0907","Late congenital syphilis, unspecified","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0908","Late congenital syphilis, unspecified","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0909","Congenital syphilis unspecified","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"091","Early syphilis symptomatic","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0910","Genital syphilis (primary)","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0911","Primary anal syphilis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0912","Other primary syphilis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0913","Secondary syphilis of skin or mucous membranes","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
"0914","Adenopathy due to secondary syphilis","std_syphilis","Syphilis","A.01.02.01","A.01.02","1","1",0,200
