icd_code,icd_name,pathogen_a_cause_code,pathogen_a_cause_name,nonfatal_a_cause_name,nonfatal_cause_name,cause_outline
4143,Coronary atherosclerosis due to lipid rich plaque,cvd_ihd_no pathogen#,ischemic heart disease  (without direct biological pathogen),cvd_ihd,"CVD, ischemic, chronic (total)",B.02.02
4144,Coronary atherosclerosis due to calcified coronary lesion,cvd_ihd_no pathogen#,ischemic heart disease  (without direct biological pathogen),cvd_ihd,"CVD, ischemic, chronic (total)",B.02.02
4145,"Chronic ischemic heart disease, unspecified",cvd_ihd_no pathogen#,ischemic heart disease  (without direct biological pathogen),cvd_ihd,"CVD, ischemic, chronic (total)",B.02.02
4148,Other specified forms of chronic ischemic heart disease,cvd_ihd_no pathogen#,ischemic heart disease  (without direct biological pathogen),cvd_ihd,"CVD, ischemic, chronic (total)",B.02.02
4149,"Chronic ischemic heart disease, unspecified",cvd_ihd_no pathogen#,ischemic heart disease  (without direct biological pathogen),cvd_ihd,"CVD, ischemic, chronic (total)",B.02.02
415,Acute pulmonary heart disease,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
4150,Acute cor pulmonale,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
4151,Pulmonary embolism and infarction,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
41511,Iatrogenic pulmonary embolism and infarction,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
41512,Septic pulmonary embolism,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
41513,Saddle embolus of pulmonary artery,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
41519,Other pulmonary embolism and infarction,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
4152,,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
4154,,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
4157,,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
4159,,cvd_no pathogen#,cardiovascular diseases  (without direct biological pathogen),cvd,"CVD, other and unspecified(Pulmonary embolism)",B.02
4161,Kyphoscoliotic heart disease,msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, scoliosis, other and unspecified (heart)",B.11.06
417,Other diseases of pulmonary circulation,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, other and unspecified",B.02.12
4170,Arteriovenous fistula of pulmonary vessels,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, other and unspecified",B.02.12
4171,Aneurysm of pulmonary artery,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, other and unspecified",B.02.12
4178,Other specified diseases of pulmonary circulation,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, other and unspecified",B.02.12
4179,Unspecified disease of pulmonary circulation,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, other and unspecified",B.02.12
418,"There is not this code in ICD9 site, but we have in this data",_none_no pathogen#,none  (without direct biological pathogen),_none,_none,E
419,"There is not this code in ICD9 site, but we have in this data",_none_no pathogen#,none  (without direct biological pathogen),_none,_none,E
4190,"There is not this code in ICD9 site, but we have in this data",_none_no pathogen#,none  (without direct biological pathogen),_none,_none,E
4198,"There is not this code in ICD9 site, but we have in this data",_none_no pathogen#,none  (without direct biological pathogen),_none,_none,E
4199,"There is not this code in ICD9 site, but we have in this data",_none_no pathogen#,none  (without direct biological pathogen),_none,_none,E
420,Acute pericarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_other,"CVD, pericarditis",B.02.12
4200,Acute pericarditis in diseases classified elsewhere,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_other,"CVD, pericarditis",B.02.12
4201,Acute pericarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_other,"CVD, pericarditis",B.02.12
4209,Other and unspecified acute pericarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_other,"CVD, pericarditis",B.02.12
42090,"Acute pericarditis, unspecified",cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_other,"CVD, pericarditis",B.02.12
42091,Acute idiopathic pericarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_other,"CVD, pericarditis",B.02.12
42099,Other acute pericarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_other,"CVD, pericarditis",B.02.12
421,Acute and subacute endocarditis,cvd_endo_path_unsp$,endocarditis with non mentioned  pathogen,cvd_endo,"CVD, endocarditis",B.02.11
4210,Acute and subacute bacterial endocarditis,cvd_endo_path_unsp$,endocarditis with non mentioned  pathogen,cvd_endo,"CVD, endocarditis",B.02.11
4211,Acute and subacute infective endocarditis in diseases classified elsewhere,cvd_endo_path_unsp$,endocarditis with non mentioned  pathogen,cvd_endo,"CVD, endocarditis",B.02.11
4219,"Acute endocarditis, unspecified",cvd_endo_path_unsp$,endocarditis with non mentioned  pathogen,cvd_endo,"CVD, endocarditis",B.02.11
422,Acute myocarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
4220,Acute myocarditis in diseases classified elsewhere,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
4224,Other acute myocarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
4225,Acute myocarditis in diseases classified elsewhere,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
4229,Other and unspecified acute myocarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
42290,"Acute myocarditis, unspecified",cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
42291,Idiopathic myocarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
42292,Septic myocarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
42293,Toxic myocarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
42299,Other acute myocarditis,cvd_other_path_unsp$,other cardiovascular and circulatory diseases with non mentioned  pathogen,cvd_cmp_myocarditis,"CVD, myocarditis (acute)",B.02.06.01
4230,Hemopericardium,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
423,Other diseases of pericardium,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
4231,Adhesive pericarditis,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
4232,Constrictive pericarditis,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
4233,Cardiac tamponade,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
4237,Other diseases of pericardium,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
4238,Other specified diseases of pericardium,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
4239,Unspecified disease of pericardium,cvd_other_no pathogen#,other cardiovascular and circulatory diseases  (without direct biological pathogen),cvd_other,"CVD, pericarditis",B.02.12
424,Other diseases of endocardium,cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
4240,Mitral valve disorders,cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_valvu,"CVD, valve, Degenerative mitral valve disease",B.02.05
4241,Aortic valve disorders,cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_valvu,"CVD, valve, Calcific aortic valve disease",B.02.05
4242,"Tricuspid valve disorders, specified as nonrheumatic",cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_valvu,"CVD, valve, Other non-rheumatic valve disease",B.02.05
4243,Pulmonary valve disorders,cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_valvu,"CVD, valve, Other non-rheumatic valve disease",B.02.05
4244,"Other endocarditis, valve unspecified",cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
4245,"Other endocarditis, valve unspecified",cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
4248,Pulmonary valve disorders,cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
4249,Endocarditis valve unspecified,cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
42490,"Endocarditis, valve unspecified, unspecified cause",cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
42491,Endocarditis in diseases classified elsewhere,cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
42499,"Other endocarditis, valve unspecified",cvd_valvu_no pathogen#,non-rheumatic valvular heart disease  (without direct biological pathogen),cvd_endo,"CVD, endocarditis",B.02.11
425,Cardiomyopathy,cvd_cmp_no pathogen#,cardiomyopathy and myocarditis  (without direct biological pathogen),cvd_cmp,"CVD, cardiomyopathy, total",B.02.06
4250,Endomyocardial fibrosis,cvd_cmp_other_no pathogen#,other cardiomyopathy  (without direct biological pathogen),cvd_cmp_other,"CVD, cardiomyopathy, restrictiv",B.02.06.03
4251,Hypertrophic cardiomyopathy,cvd_cmp_other_no pathogen#,other cardiomyopathy  (without direct biological pathogen),cvd_cmp_other,"CVD, cardiomyopathy, hypertrophic",B.02.06.03
42511,Hypertrophic obstructive cardiomyopathy,cvd_cmp_other_no pathogen#,other cardiomyopathy  (without direct biological pathogen),cvd_cmp_other,"CVD, cardiomyopathy, hypertrophic",B.02.06.03
42518,Other hypertrophic cardiomyopathy,cvd_cmp_other_no pathogen#,other cardiomyopathy  (without direct biological pathogen),cvd_cmp_other,"CVD, cardiomyopathy, hypertrophic",B.02.06.03
4252,Obscure cardiomyopathy of Africa,cvd_cmp_other_no pathogen#,other cardiomyopathy  (without direct biological pathogen),cvd_cmp,"CVD, cardiomyopathy, other and unspecified",B.02.06
4253,Endocardial fibroelastosis,cvd_cmp_other_no pathogen#,other cardiomyopathy  (without direct biological pathogen),cvd_cmp_other,"CVD, cardiomyopathy, dilated",B.02.06.03
4254,Other primary cardiomyopathies,cvd_cmp_no pathogen#,cardiomyopathy and myocarditis  (without direct biological pathogen),cvd_cmp,"CVD, cardiomyopathy, other and unspecified",B.02.06
4255,Alcoholic cardiomyopathy,cvd_cmp_alcoholic_no pathogen#,alcoholic cardiomyopathy  (without direct biological pathogen),cvd_cmp_alcoholic,"CVD, cardiomyopathy, alcoholic",B.02.06.02
4256,Cardiomyopathy in Chagas' disease,ntd_chagas_path_Trypanosoma cruzi$,chagas disease due to trypanosoma cruzi,ntd_chagas,"NTD, Chagas disease (heart failure)",A.04.02_IM4
4257,Nutritional and metabolic cardiomyopathy,cvd_cmp_other_no pathogen#,other cardiomyopathy  (without direct biological pathogen),cvd_cmp,"CVD, cardiomyopathy, other and unspecified",B.02.06
